TradeID,TransactionCodeOverrideDescription,TradeDate,SettledDate,SuperSheetDate,TradeAmount,System,DealerNum,DealerBranchBranchCode,RepCode,FirmId,FirmName,OfficeAddressLine1,OfficeCity,OfficeRegionRefCode,OfficePostalCode,PersonFirstName,PersonLastName,LineOfBusiness,Channel,Region,Territory,ProductNasdaqSymbol,ProductName,AccountTANumber,AccountId,ExternalAccountNumber,HoldingId,HoldingExternalAccountNumber,HoldingName
33628,Purchase,9-Sep-19,11-Sep-19,9-Sep-19,14642.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,3.28E+11,58345,,66561,,Morgan Stanley Smith Barney LLC
33459,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,14626.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,3.35E+11,58331,,66547,,Morgan Stanley Smith Barney LLC
33463,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,14626.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,3.35E+11,58331,,66547,,Morgan Stanley Smith Barney LLC
30588,Purchase,7-Aug-19,7-Aug-19,7-Aug-19,14612.9,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
29046,Purchase,1-Jul-19,2-Jul-19,3-Jul-19,14536.76,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004045,50241,P3M406424,57368,P3M406424,PERSHING LLC
33449,Purchase,14-Aug-19,16-Aug-19,14-Aug-19,14509.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.33E+11,58261,,66477,,Morgan Stanley Smith Barney LLC
31589,Purchase,29-Aug-19,29-Aug-19,29-Aug-19,14475.5,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
33429,Purchase,8-Aug-19,12-Aug-19,8-Aug-19,14314.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,1.42E+11,58314,,66530,,Morgan Stanley Smith Barney LLC
33563,Purchase,26-Aug-19,28-Aug-19,26-Aug-19,14265.97,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58238,,66454,,Morgan Stanley Smith Barney LLC
30626,Purchase,8-Aug-19,9-Aug-19,8-Aug-19,14265.18,STIFEL_SCW,793,S5,S545,43873,"Stifel, Nicolaus & Company, Incorporated",30448 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,US-CA,92675-1513,Noah / Robert,Burns / Burns,Mutual Fund,Broker Dealer,Southern California,Helton,ARSFX,Aristotle International Equity Fund - Class I,51540219,53046,,60542,,
30174,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,14264.06,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014945,55256,P3M369101,63051,P3M369101,PERSHING LLC
30177,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,14065.94,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014972,55259,P3M501125,63054,P3M501125,PERSHING LLC
31584,Purchase,29-Aug-19,29-Aug-19,29-Aug-19,14000,FIDELITY,226RIA,G11250247,G11250247,6924,"Broad Wealth Management, Inc",411 THEODORE FREMD AVE,RYE,US-NY,10580-1410,"Broad Wealth Management, Inc",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,614697583,56326,,64302,,
32523,Purchase,23-Sep-19,24-Sep-19,23-Sep-19,13985,SCHWABPORTAL,0164FA,009KD050SG4,009KD050SG4,22596,CERITY PARTNERS LLC,335 MADISON AVE,NEW YORK,US-NY,10017-4611,Cerity Partners LLC,House Account,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,009KD0OG4SY,57306,,65402,413000225,
29552,Purchase,11-Jul-19,12-Jul-19,11-Jul-19,13973.91,SCHWABPORTAL,0164FA,009KD04RX3Y,009KD04RX3Y,16700,"Financial Decisions, LLC",780 3RD AVE,NEW YORK,US-NY,10017-2024,"Financial Decisions, LLC",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSLX,Aristotle Core Equity Fund - Class I,009KD0AVYL0,55047,,62762,413000225,
29126,Purchase,3-Jul-19,3-Jul-19,3-Jul-19,13930.1,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
29987,Purchase,24-Jul-19,24-Jul-19,24-Jul-19,13929.34,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
29585,Purchase,11-Jul-19,11-Jul-19,11-Jul-19,13885.47,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
30257,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,13867.83,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012384,50793,P3M301609,57920,P3M301609,PERSHING LLC
29557,Purchase,11-Jul-19,12-Jul-19,11-Jul-19,13721.35,SCHWABPORTAL,0164FA,009KD04RX3Y,009KD04RX3Y,16700,"Financial Decisions, LLC",780 3RD AVE,NEW YORK,US-NY,10017-2024,"Financial Decisions, LLC",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSLX,Aristotle Core Equity Fund - Class I,009KD1FH8SL,55051,,62766,413000225,
32470,Purchase,19-Sep-19,19-Sep-19,19-Sep-19,13608.73,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33596,Purchase,29-Aug-19,3-Sep-19,29-Aug-19,13489.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.08E+11,58257,,66473,,Morgan Stanley Smith Barney LLC
33771,Purchase,26-Sep-19,30-Sep-19,26-Sep-19,13469.97,MSSB,15,408,408-024/T,31478,Morgan Stanley Smith Barney LLC,1603 CARMODY CT,SEWICKLEY,US-PA,15143-8859,William,Mulvaney,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.08E+11,58346,,66562,,Morgan Stanley Smith Barney LLC
33574,Purchase,27-Aug-19,29-Aug-19,27-Aug-19,13373.71,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.41E+11,58245,,66461,,Morgan Stanley Smith Barney LLC
33572,Purchase,27-Aug-19,29-Aug-19,27-Aug-19,13298.7,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.41E+11,58243,,66459,,Morgan Stanley Smith Barney LLC
30260,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,13273.49,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012749,50829,P3M135189,57956,P3M135189,PERSHING LLC
30766,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,13161.15,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413013994,51189,P3M100464,58316,P3M100464,PERSHING LLC
31769,Purchase,4-Sep-19,4-Sep-19,4-Sep-19,13143.91,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
30238,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,13075.39,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011127,50996,P3M358153,58123,P3M358153,PERSHING LLC
33560,Purchase,26-Aug-19,28-Aug-19,26-Aug-19,13000,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,1.87E+11,58323,,66539,,Morgan Stanley Smith Barney LLC
32473,Purchase,20-Sep-19,23-Sep-19,20-Sep-19,13000,SCHWABPORTAL,0164FA,009KD04Y1Z4,009KD04Y1Z4,22596,CERITY PARTNERS LLC,335 MADISON AVE,NEW YORK,US-NY,10017-4611,Cerity Partners LLC,House Account,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,009KD0FW7L9,56227,,64163,413000225,
32806,Purchase,27-Sep-19,27-Sep-19,27-Sep-19,12637.28,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
30008,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,12500,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413003981,50235,P3M407059,57362,P3M407059,PERSHING LLC
30047,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,12500,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007865,50576,P3M406978,57703,P3M406978,PERSHING LLC
30049,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,12500,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007891,50579,P3M406960,57706,P3M406960,PERSHING LLC
33716,Purchase,20-Sep-19,24-Sep-19,20-Sep-19,12408.99,MSSB,15,526,526-055/Q,31478,Morgan Stanley Smith Barney LLC,3803 W CHESTER PIKE,NEWTOWN SQUARE,US-PA,19073-2333,Krista / Thomas,Finegan / O'rourke,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,5.26E+11,58356,,66572,,Morgan Stanley Smith Barney LLC
32701,Purchase,24-Sep-19,25-Sep-19,26-Sep-19,12389.45,UMB,DLJP,P3M,WQP,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413015429,57366,P3M130289,65482,P3M130289,PERSHING LLC
30407,Purchase,31-Jul-19,31-Jul-19,31-Jul-19,12350.6,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
29823,Purchase,19-Jul-19,19-Jul-19,19-Jul-19,12261.76,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
30150,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,12183.88,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413013006,50855,P3M110570,57982,P3M110570,PERSHING LLC
29670,Purchase,12-Jul-19,15-Jul-19,16-Jul-19,12164.94,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010644,50948,P3M363153,58075,P3M363153,PERSHING LLC
33715,Purchase,20-Sep-19,24-Sep-19,20-Sep-19,12094.99,MSSB,15,504,504-424/Q,31478,Morgan Stanley Smith Barney LLC,1850 K ST NW,WASHINGTON,US-DC,20006-2213,Charles / Michael,Boylan / Butt,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,5.04E+11,58355,,66571,,Morgan Stanley Smith Barney LLC
33704,Purchase,19-Sep-19,23-Sep-19,19-Sep-19,12049.99,MSSB,15,142,142-111/Q,31478,Morgan Stanley Smith Barney LLC,1020 10TH ST,MODESTO,US-CA,95354-0850,Thomas / Carl / Robert,Elrod / Rice / Runyan,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.42E+11,58396,,66612,,Morgan Stanley Smith Barney LLC
33736,Purchase,24-Sep-19,26-Sep-19,24-Sep-19,12040.71,MSSB,15,167,167-027/R,31478,Morgan Stanley Smith Barney LLC,16000 LOS GATOS BLVD,LOS GATOS,US-CA,95032-3420,Scott,Cruse,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.67E+11,58332,,66548,,Morgan Stanley Smith Barney LLC
29904,Purchase,22-Jul-19,22-Jul-19,22-Jul-19,12000,FIDELITY,226BWM,G12203538,G12203538,57742,AMG NATIONAL TRUST BANK,6295 GREENWOOD PLAZA BLVD,GREENWOOD VILLAGE,US-CO,80111-4908,AMG NATIONAL TRUST BANK,HOUSE ACCOUNT,Mutual Fund,RIA,West,Sindici,ARSBX,Aristotle Small Cap Equity Fund - Class I,671358363,36967,,44043,,
32352,Purchase,17-Sep-19,18-Sep-19,17-Sep-19,12000,SCHWABPORTAL,0164FA,009KD04TJEV,009KD04TJEV,10047,Clay Northam Wealth Management,3020 OLD RANCH PKWY,SEAL BEACH,US-CA,90740-2765,Clay Northam Wealth Management,House Account,Mutual Fund,RIA,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,009KD109I9Q,57246,,65322,413000225,
33473,Purchase,16-Aug-19,20-Aug-19,16-Aug-19,11918.42,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,4.86E+11,58276,,66492,,Morgan Stanley Smith Barney LLC
33507,Purchase,16-Aug-19,20-Aug-19,16-Aug-19,11918.42,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,4.86E+11,58276,,66492,,Morgan Stanley Smith Barney LLC
30743,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,11911.71,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010707,50954,P3M362106,58081,P3M362106,PERSHING LLC
30100,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,11802.86,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014844,55209,P3M540016,62985,P3M540016,PERSHING LLC
29943,Purchase,23-Jul-19,23-Jul-19,23-Jul-19,11566.64,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
33671,Purchase,13-Sep-19,17-Sep-19,13-Sep-19,11562.98,MSSB,15,101,101-025/T,31478,Morgan Stanley Smith Barney LLC,101 CALIFORNIA ST,SAN FRANCISCO,US-CA,94111-5802,Elizabeth,Groeger,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.01E+11,58386,,66602,,Morgan Stanley Smith Barney LLC
30066,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,11514.02,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011255,51009,P3M357114,58136,P3M357114,PERSHING LLC
30323,Purchase,29-Jul-19,29-Jul-19,29-Jul-19,11475,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
32146,Purchase,10-Sep-19,10-Sep-19,10-Sep-19,11444.8,FIDELITY,226COR,CFE-CFE,5S3,7815,"Cambridge Investment Research, Inc",309 E FRONT ST,TRAVERSE CITY,US-MI,49684-5712,David / Steven / Joyce,Graf / Schade / Wardwell,Mutual Fund,Broker Dealer,Midwest,Huennekens,ARSQX,Aristotle Value Equity Fund - Class I,CFECFE5S3,57047,,65103,,Account made from rep code combination: CFE/CFE/5S3
32483,Purchase,20-Sep-19,20-Sep-19,20-Sep-19,11158.04,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
33749,Purchase,25-Sep-19,27-Sep-19,25-Sep-19,11120.98,MSSB,15,142,142-111/T,31478,Morgan Stanley Smith Barney LLC,1020 10TH ST,MODESTO,US-CA,95354-0850,Thomas / Carl / Robert,Elrod / Rice / Runyan,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.42E+11,58397,,66613,,Morgan Stanley Smith Barney LLC
33558,Purchase,26-Aug-19,28-Aug-19,26-Aug-19,11095.25,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.41E+11,58249,,66465,,Morgan Stanley Smith Barney LLC
33573,Purchase,27-Aug-19,29-Aug-19,27-Aug-19,11037.67,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.41E+11,58244,,66460,,Morgan Stanley Smith Barney LLC
31132,Purchase,14-Aug-19,15-Aug-19,16-Aug-19,11028.23,UMB,671,208,9598,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,Richard / Matthew / Reza,Jones / Spring / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33761,Purchase,25-Sep-19,27-Sep-19,25-Sep-19,11000.01,MSSB,15,206,206-170/B,31478,Morgan Stanley Smith Barney LLC,6037 La Flecha,Rancho Santa Fe,US-CA,92091,David,Ross,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,2.06E+11,58338,,66554,,Morgan Stanley Smith Barney LLC
33677,Purchase,16-Sep-19,18-Sep-19,16-Sep-19,11000,MSSB,15,145,145-015/D,31478,Morgan Stanley Smith Barney LLC,1441 UTE BLVD,PARK CITY,US-UT,84098-7630,Michael / S / Michael,Engel / Powers / Ruzek,Mutual Fund,Broker Dealer,West,West - Open,ARSQX,Aristotle Value Equity Fund - Class I,1.45E+11,58404,,66620,,Morgan Stanley Smith Barney LLC
30233,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,10995.2,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010772,50961,P3M361165,58088,P3M361165,PERSHING LLC
29554,Purchase,11-Jul-19,12-Jul-19,11-Jul-19,10973.58,SCHWABPORTAL,0164FA,009KD04RX3Y,009KD04RX3Y,16700,"Financial Decisions, LLC",780 3RD AVE,NEW YORK,US-NY,10017-2024,"Financial Decisions, LLC",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSLX,Aristotle Core Equity Fund - Class I,009KD0AAA88,55049,,62764,413000225,
30814,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,10905.4,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413006952,50485,P3M413073,57612,P3M413073,PERSHING LLC
30246,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,10896.15,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011507,51034,P3M355381,58161,P3M355381,PERSHING LLC
30064,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,10894.95,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010808,50964,P3M361058,58091,P3M361058,PERSHING LLC
30091,Purchase,24-Jul-19,25-Jul-19,26-Jul-19,10894.95,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014061,51196,P3M100266,58323,P3M100266,PERSHING LLC
33666,Purchase,12-Sep-19,16-Sep-19,12-Sep-19,10804.99,MSSB,15,496,496-506/Q,31478,Morgan Stanley Smith Barney LLC,100 & 200 N. Westlake Blvd,Westlake Village,US-CA,91362,Jeff,Antoniotti,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,4.96E+11,58354,,66570,,Morgan Stanley Smith Barney LLC
